date,Content,Likes,Retweet
2012-02-07 07:13:16+00:00,"@BenToBeWild Yes, we will unveil a fully functional advanced prototype of the Model X -- almost identical to production.",5,8
2012-02-06 01:44:18+00:00,The sheer size of Falcon Heavy is mind-blowing. It could literally send a fully loaded London bus to the moon.,24,85
2012-02-06 01:33:43+00:00,The London Sunday Times created a chart showing how Falcon compares to the Saturn V and Shuttle http://t.co/nJMPtYPd,96,136
2012-02-05 20:07:16+00:00,Just posted a photo http://t.co/eN9xzbfO,27,6
2012-02-04 20:42:54+00:00,"@MacDeviant Yeah, we will stream the whole mission realtime with no buffer. You see what we see.",16,8
2012-02-04 02:28:24+00:00,Docking with Space Station now likely to happen in April. Hopefully will look something like this: http://t.co/A2gd9ziC,55,100
2012-02-02 17:00:34+00:00,The most interesting view of the Model X is really with the doors open http://t.co/On77BuiU,80,53
2012-02-01 16:03:05+00:00,Just test-fired the Superdraco rocket engine. Enables launch escape and landing on thrusters. SpaceX.com http://t.co/IJaYVEE9,70,66
2012-02-01 09:12:24+00:00,"Um, while awesome in its own way, that was not actually the SpaceX theme song. It seems that irony is sometimes lost in a tweet.",86,14
2012-01-31 16:49:58+00:00,The SpaceX theme song by Total Ghost is just too good ... ooh ooh ooh http://t.co/BuKuopI5,92,31
2012-01-28 19:54:40+00:00,The lady doth protest too little. http://t.co/jJTbU8tg,56,8
2012-01-28 02:21:03+00:00,The Model X unveiling will be webcast live on http://t.co/S4ZQwTgq at 8pm on Feb 9th. Most cars are pretty blah. This is not.,24,103
2012-01-27 20:35:04+00:00,Beautiful picture of Earth from the new NASA satellite http://t.co/uOgyp4vg,165,98
2012-01-24 04:03:10+00:00,Design completed for bringing rocket back to launchpad using only thrusters. Yay. Wings r just dead weight in space.,377,141
2012-01-24 03:04:49+00:00,Strongest solar radiation storm in 7 years is blasting Earth. This huge eruption hits us tomorrow: http://t.co/VF3gTu3L,377,420
2012-01-23 01:42:54+00:00,Bought some wood and built a little treehouse with my boys. Few more beautiful ways to spend an afternoon.,27,10
2012-01-22 00:44:23+00:00,@TheOnion I heard Lars von Trier optioned the movie rights,8,5
2012-01-18 01:54:53+00:00,"That said, even though they cause me grief, I would defend the right of shorts to exist. They are often unreasonably maligned.",6531,368
2012-01-17 22:07:50+00:00,That's not just paranoia (a healthy trait at times). Tesla really is under massive attack by short sellers http://t.co/PUxAOOm2,45,24
2012-01-17 17:47:19+00:00,Will communicate better in the future. Too many people want us to fail and are willing to twist any bit of news against Tesla.,173,48
2012-01-17 17:44:57+00:00,"TSLA down ~$500M Friday, but back up ~$500M today. Sorry for the roller coaster.",7397,114
2012-01-14 20:29:34+00:00,"Somebody needs to tell Kim Jong-un that the showbiz phrase ""break a leg"" doesn't mean what he thinks it does",69,12
2012-01-14 20:27:41+00:00,"Once more, with feeling!  ""North Korea Punishes Insincere Mourners"" http://t.co/ozqhp1aC",8,16
2012-01-13 05:49:17+00:00,"A Tesla Roadster just passed the 100,000 mile mark for the first time and still has over 200 miles of range.",19,50
2012-01-12 23:07:42+00:00,What is more magical than cowboys herding cats? Livin' the dream...  http://t.co/1pLhb9lc,121,30
2012-01-12 21:07:59+00:00,"Kids these days are so grown up! RT ""Second-Graders Wow Audience With School Production Of Equus"" http://t.co/YgyAIrwI",17,5
2012-01-12 02:47:48+00:00,Model S Performance powertrain produced so much torque today that we broke the dyno. 4.4 sec 0-60 mph will not be a problem.,31,110
2012-01-11 02:36:39+00:00,"The exec conf room at Tesla used to be called Denali, but I decided to move a few letters around. Seemed more apt :) http://t.co/Raq5UaR6",304,64
2012-01-06 20:09:40+00:00,Model S Signature series sold out as of today https://t.co/pKbR0ziP,13,45
2012-01-06 17:30:01+00:00,Next month is also when our Dragon spaceship docks with the Space Station for the first time. Major pucker factor...,47,35
2012-01-06 17:28:01+00:00,Feb is huge month. Model X world premier and public reveal of our LA design studio on the 9th. Stay tuned for more details.,20,27
2012-01-03 21:28:25+00:00,Just finished Massie's book on Catherine. An amazingly expansive and compelling portrait of an incredible woman. Highly recommend.,33,5
2012-01-03 21:04:51+00:00,"@om Respectfully disagree. Larry  made awesome moves last year, which laid the foundation for G+ to kick butt in 2012. He's a stud.",30,14
2012-01-03 06:58:13+00:00,"What everyone really thinks ... RT “@jonlovett: If Mayans were good at predicting the future, there'd be Mayans.”",35,91
2012-01-01 21:52:44+00:00,"On a lighter note, the RHCP are f* awesome. No better way to bring in the New Year... http://t.co/TlkAdzsk",98,19
2012-01-01 20:49:05+00:00,I said *information* weapons for a reason. The bit is mightier than the bomb.,48,24
2012-01-01 20:41:34+00:00,"If we are not careful, we will find that knife against liberty's neck. Fate has a great sense of irony. http://t.co/OQ2u1zHQ",24,18
2012-01-01 20:33:16+00:00,"We built powerful information weapons to fight enemies of liberty. Now those enemies are largely defeated, but the weapons remain.",48,31
2012-01-01 16:54:27+00:00,"@FareedZakaria However, China's real estate crisis will explode in a way that makes ours look puny. They can't hide it for much longer.",10,4
2012-01-01 16:49:40+00:00,"@FareedZakaria Yeah, 2012 will be great for the American economy & jobs, as we've mostly dealt with the overbuilt housing crisis.",36,4
2012-01-01 16:40:27+00:00,"My first prediction of 2012 has come true: ouch, my head hurts.",330,22
